id;ligne;X;Y;nom;ville
1815;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.3838082733405;48.8111784269088;Mairie d'Ivry;IVRY-SUR-SEINE
1786;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.3772866229916;48.8156836605119;Pierre et Marie Curie;IVRY-SUR-SEINE
1719;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.36909494347048;48.8212704974684;Porte d'Ivry;PARIS-13EME
1724;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.36434644526859;48.8201452157747;Porte de Choisy;PARIS-13EME
1718;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35985580265649;48.8189346110715;Porte d'Italie;PARIS-13EME
1820;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35818867672494;48.8226203194274;Maison Blanche;PARIS-13EME
1636;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35724192740466;48.8265068988465;Tolbiac;PARIS-13EME
1789;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35572137338498;48.8314061535553;Place d'Italie;PARIS-13EME
1800;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35164217355525;48.8366105352574;Les Gobelins;PARIS-13EME
1944;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35142881208972;48.8405358795008;Censier-Daubenton;PARIS-05EME
1788;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35217845099659;48.8431960998294;Place Monge (Jardin des Plantes);PARIS-05EME
1866;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35469159842714;48.8458380895278;Jussieu;PARIS-05EME
1711;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35745881597611;48.8533107454827;Pont Marie (Cite des Arts);PARIS-04EME
1630;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.36186696356924;48.8510338403896;Sully-Morland;PARIS-04EME
1964;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.34711940104793;48.8585195224421;Chatelet;PARIS-01ER
1712;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.34194923634659;48.8584022524727;Pont Neuf;PARIS-01ER
1774;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.33581661194832;48.8628468213553;Palais-Royal (Musee du Louvre);PARIS-01ER
1738;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.33366506577888;48.8669463020695;Pyramides;PARIS-01ER
1771;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.33180515640395;48.8707029411588;Opera;PARIS-09EME
1957;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.33350116136944;48.8728970365659;Chaussee d'Antin (La Fayette);PARIS-09EME
1795;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.33980253815072;48.8749360634737;Le Peletier;PARIS-09EME
1939;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.34305895381275;48.875475187116;Cadet;PARIS-09EME
1706;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.34960623902438;48.8773395505122;Poissonniere;PARIS-10EME
1841;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.35791867724751;48.8760613055252;Gare de l'Est (Verdun);PARIS-10EME
1963;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.36229890860251;48.8783126784077;Chateau Landon;PARIS-10EME
1806;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.3655569576092;48.8810261029957;Louis Blanc;PARIS-10EME
1627;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.3670850145355;48.88430478953;Stalingrad;PARIS-19EME
1666;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.37448742568144;48.8881235581407;Riquet;PARIS-19EME
1894;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.37681528947191;48.8906811628606;Crimee;PARIS-19EME
1888;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.38244550268222;48.8949061258374;Corentin-Cariou;PARIS-19EME
1735;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.38580611263705;48.8978102190581;Porte de la Villette;PARIS-19EME
1992;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.3920219501423;48.9038299162483;Aubervilliers Pantin (4 Chemins);AUBERVILLIERS
1923;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.40417710143886;48.9146921997335;Fort d'Aubervilliers;AUBERVILLIERS
1869;7 (Villejuif - Louis Aragon / Mairie d'Ivry/La Courneuve - 8 mai 1945);2.41045542691904;48.9209043594324;La Courneuve-8-Mai-1945;LA COURNEUVE
