id;ligne;X;Y;nom;ville
1814;12 (Porte de la Chapelle/Mairie d'Issy);2.27350399984748;48.8248138108686;Mairie d'Issy;ISSY-LES-MOULINEAUX
1889;12 (Porte de la Chapelle/Mairie d'Issy);2.27930670368976;48.8272434444069;Corentin-Celton;ISSY-LES-MOULINEAUX
1732;12 (Porte de la Chapelle/Mairie d'Issy);2.28800279639373;48.8324619819728;Porte de Versailles;PARIS-15EME
1887;12 (Porte de la Chapelle/Mairie d'Issy);2.29689958279762;48.8374696207371;Convention;PARIS-15EME
1645;12 (Porte de la Chapelle/Mairie d'Issy);2.30098263992519;48.839568032804;Vaugirard (Adolphe Cherioux);PARIS-15EME
1656;12 (Porte de la Chapelle/Mairie d'Issy);2.30804114557479;48.8416970273909;Volontaires;PARIS-15EME
1781;12 (Porte de la Chapelle/Mairie d'Issy);2.31265644504969;48.8429383503106;Pasteur;PARIS-15EME
1918;12 (Porte de la Chapelle/Mairie d'Issy);2.31749646866691;48.844637894177;Falguiere;PARIS-15EME
1751;12 (Porte de la Chapelle/Mairie d'Issy);2.32263505064878;48.8430428502558;Montparnasse-Bienvenue;PARIS-14EME
1768;12 (Porte de la Chapelle/Mairie d'Issy);2.32885296806704;48.8449178498434;Notre-Dame des Champs;PARIS-06EME
1661;12 (Porte de la Chapelle/Mairie d'Issy);2.32808305123987;48.8480544328681;Rennes;PARIS-06EME
1632;12 (Porte de la Chapelle/Mairie d'Issy);2.32587286292213;48.8512043552606;Sevres-Babylone;PARIS-07EME
1674;12 (Porte de la Chapelle/Mairie d'Issy);2.32556882179391;48.8557564721823;Rue du Bac;PARIS-07EME
1622;12 (Porte de la Chapelle/Mairie d'Issy);2.32268062216292;48.8585512442859;Solferino;PARIS-07EME
1989;12 (Porte de la Chapelle/Mairie d'Issy);2.32063223779825;48.8608996856827;Assemblee Nationale;PARIS-07EME
1885;12 (Porte de la Chapelle/Mairie d'Issy);2.32329987859148;48.8661829956315;Concorde;PARIS-08EME
1813;12 (Porte de la Chapelle/Mairie d'Issy);2.32516370025939;48.8700643517776;Madeleine;PARIS-08EME
1689;12 (Porte de la Chapelle/Mairie d'Issy);2.326185658552;48.8755778691635;Saint-Lazare;PARIS-08EME
1638;12 (Porte de la Chapelle/Mairie d'Issy);2.33305807671909;48.87650879316;Trinite-d'Estienne d'Orves;PARIS-09EME
1686;12 (Porte de la Chapelle/Mairie d'Issy);2.33758851215148;48.8785085363002;Saint-Georges;PARIS-09EME
1767;12 (Porte de la Chapelle/Mairie d'Issy);2.33845371043763;48.8766256956919;Notre-Dame de Lorette;PARIS-09EME
1787;12 (Porte de la Chapelle/Mairie d'Issy);2.3376226051814;48.8824943850352;Pigalle;PARIS-18EME
1975;12 (Porte de la Chapelle/Mairie d'Issy);2.33871281165883;48.8844176451841;Abbesses;PARIS-18EME
1879;12 (Porte de la Chapelle/Mairie d'Issy);2.33889013654466;48.8897560451806;Lamarck-Caulaincourt;PARIS-18EME
1865;12 (Porte de la Chapelle/Mairie d'Issy);2.34446469630622;48.8924519921638;Jules Joffrin;PARIS-18EME
1828;12 (Porte de la Chapelle/Mairie d'Issy);2.34983707163005;48.8908769929214;Marcadet-Poissonniers;PARIS-18EME
1831;12 (Porte de la Chapelle/Mairie d'Issy);2.36020584275635;48.8903020649568;Marx-Dormoy;PARIS-18EME
1734;12 (Porte de la Chapelle/Mairie d'Issy);2.35909154194382;48.8980716716703;Porte de la Chapelle;PARIS-18EME
454595;12 (Porte de la Chapelle/Mairie d'Issy);2.36579376393314;48.9068910901493;Front Populaire;AUBERVILLIERS
